,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
990,RESA14,RAIZEN ENERGIA S/A,15/11/2029,"IPCA + 3,539%","9,0845","8,6083","8,8368","0,0695","8,7672","8,9064","1245,519058","86,5328","724,05",,15/08/2028
991,RESA15,RAIZEN ENERGIA S/A,15/06/2030,"IPCA + 5,8%","8,9008","8,3723","8,6346","0,0587","8,5759","8,6934","1284,117755","91,6229","829,47",,15/05/2029
992,RESA17,RAIZEN ENERGIA S/A (*) (**),15/03/2029,"IPCA + 5,9219%","8,8761","8,3872","8,6388","0,0666","8,5722","8,7055","1106,367925","92,3884","785,6",,15/05/2029
993,RESA27,RAIZEN ENERGIA S/A (*) (**),15/03/2032,"IPCA + 5,9645%","8,8359","8,3162","8,5598","0,0731","8,4867","8,633","1071,106742","89,4253","1155,38",,15/08/2030
994,RIGEA3,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/05/2029,"IPCA + 5,9853%","7,4781","7,0722","7,2495","0,0452","7,2043","7,2948","1131,714181","96,7029","711,4",,15/08/2028
995,RIPR22,RIO PARANA ENERGIA S/A (*),15/06/2031,"IPCA + 4,6279%","7,3403","7,0427","7,1394","0,1212","7,0182","7,2607","1169,334635","90,5346","1050,92",,15/08/2030
996,RIS412,AGUAS DO RIO 4 SPE S.A (*),15/01/2034,"IPCA + 6,9%","7,9391","7,5856","7,7476","0,0396","7,708","7,7873","10,727543","96,2998","1197,96",,15/08/2030
997,RIS414,AGUAS DO RIO 4 SPE S.A (*),15/09/2034,"IPCA + 7,3591%","7,879","7,5776","7,6931","0,0475","7,6456","7,7407","1,052039","98,3885","1313,87",10.0,15/08/2032
998,RIS422,AGUAS DO RIO 4 SPE S.A (*),15/01/2042,"IPCA + 7,2%","7,554","7,2445","7,3565","0,1204","7,2361","7,477","11,006559","98,7517","2164,9",,15/08/2040
999,RIS424,AGUAS DO RIO 4 SPE S.A (*),15/09/2042,"IPCA + 7,692%","7,5229","7,2324","7,3786","0,07","7,3086","7,4486","1,097071","102,5949","2227,47",,15/08/2040
1000,RISP12,SPE SANEAMENTO RIO 1 S.A (*),15/01/2034,"IPCA + 6,9%","7,9729","7,5948","7,7621","0,0745","7,6875","7,8367","10,720683","96,2382","1197,78",,15/08/2030
1001,RISP14,SPE SANEAMENTO RIO 1 S.A (*),15/09/2034,"IPCA + 7,3591%","7,8722","7,5606","7,718","0,0374","7,6806","7,7556","1,050772","98,27","1313,54",,15/08/2032
1002,RISP22,SPE SANEAMENTO RIO 1 S.A (*),15/01/2042,"IPCA + 7,2%","7,6387","7,2656","7,431","0,0904","7,3407","7,5215","10,941217","98,1655","2160,76",,15/08/2040
1003,RISP24,SPE SANEAMENTO RIO 1 S.A (*),15/09/2042,"IPCA + 7,692%","7,5286","7,2223","7,379","0,0484","7,3306","7,4275","1,097037","102,5917","2227,45",,15/08/2040
1004,RMSA12,BRK AMBIENTAL - REGIAO METROPOLITANA DE MACEIO S.A. (*),15/06/2042,"IPCA + 7,6179%","8,6499","8,2849","8,5047","0,0626","8,4421","8,5674","1280,806181","93,9676","1887,34",,15/05/2035
1005,RRRP13,3R PETROLEUM OLEO E GAS S.A. (*),15/10/2033,"IPCA + 8,4166%","8,3588","7,9532","8,1515","0,0339","8,1177","8,1855","1143,391069","101,0655","1092,43",,15/08/2030
1006,RSAN16,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/09/2034,"IPCA + 6,9875%","7,7869","7,4916","7,6434","0,0178","7,6256","7,6614","1012,441567","96,2749","1560,15",,15/05/2033
1007,RSAN26,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/09/2039,"IPCA + 7,4224%","7,727","7,1847","7,4163","0,1401","7,2762","7,5565","1052,194407","100,0486","2155,88",,15/08/2040
1008,RSAN34,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2028,"IPCA + 4,3854%","8,7056","8,3222","8,4343","0,0807","8,3536","8,5151","932,266832","95,034","334,2",,15/05/2027
1009,RSAN44,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),15/02/2031,"IPCA + 4,833%","8,0425","7,6883","7,8208","0,1265","7,6943","7,9474","1042,083279","92,9105","649,59",,15/08/2028
1010,RUMOA2,RUMO S/A,15/02/2029,"IPCA + 4,5%","7,6549","7,3221","7,4708","0,0676","7,4031","7,5385","1344,264571","93,8744","565,64",,15/08/2028
1011,RUMOA3,RUMO S/A,15/10/2029,"IPCA + 3,9%","7,6361","7,3147","7,4678","0,0834","7,3843","7,5513","1320,893689","90,9717","701,82",,15/08/2028
1012,RUMOA4,RUMO S/A,15/04/2030,"IPCA + 6,7961%","7,4929","7,1947","7,3093","0,0723","7,237","7,3817","1393,704231","98,525","780,3",,15/05/2029
1013,RUMOA5,RUMO S/A (*) (**),15/12/2030,"IPCA + 3,6%","7,5167","7,2083","7,3416","0,0457","7,2959","7,3874","1158,565711","87,1656","969,57",,15/08/2030
1014,RUMOA6,RUMO S/A (*),15/06/2031,"IPCA + 4,4998%","7,5245","7,1599","7,2346","0,0929","7,1417","7,3275","1155,54585","89,7118","1053,13",35.0,15/08/2030
1015,RUMOA7,RUMO S/A (*),15/08/2029,"IPCA + 5,76%",--,--,"7,2461","0,0866","7,1595","7,3328","1050,50181","95,2249","882,23",,15/05/2029
1016,RUMOB3,RUMO S/A,15/10/2029,IPCA + 4%,"7,6649","7,4079","7,5042","0,093","7,4111","7,5973","1298,095498","91,0627","707,89",,15/08/2028
1017,RUMOB5,RUMO S/A (*) (**),15/12/2035,IPCA + 4%,"7,4338","7,0544","7,1979","0,0615","7,1364","7,2594","1057,722677","79,4959","1878,2",,15/05/2035
1018,RUMOB6,RUMO S/A (*),15/06/2036,"IPCA + 4,5404%",--,--,"7,1965","0,1346","7,0619","7,3313","1061,185453","82,3775","1916,16",,15/05/2035
1019,RUMOB7,RUMO S/A (*),15/05/2033,"IPCA + 6,183%","7,3784","7,103","7,172","0,0793","7,0927","7,2513","1059,791999","94,5544","1515,08",,15/05/2033
1020,SABP12,RIO+ SANEAMENTO BL3 S.A (*),15/11/2043,"IPCA + 7,3274%","8,8274","8,5893","8,6217","0,0709","8,5508","8,6926","1129,061002","91,294","1883,34",35.0,15/05/2035
1021,SAELA1,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/01/2030,"IPCA + 6,0123%","7,4846","7,11","7,2847","0,0307","7,2539","7,3155","1157,66827","96,0289","854,35",,15/05/2029
1022,SAELA3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2031,"IPCA + 6,1581%","7,3252","7,0088","7,161","0,1253","7,0358","7,2864","1045,94052","95,7323","1165,7",,15/08/2030
1023,SAELB3,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,15/04/2039,"IPCA + 6,4045%",--,--,"6,9277","0,0247","6,903","6,9526","1048,843109","95,9017","2137,42",,15/08/2040
1024,SAPR10,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR,15/03/2027,"IPCA + 4,657%","8,3653","7,8869","7,9605","0,1217","7,8388","8,0824","13129,084127","95,6495","360,57",45.0,15/05/2027
1025,SAPRA2,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2029,"IPCA + 4,2474%","8,0603","7,8021","7,947","0,1235","7,8235","8,0706","1162,566794","89,3159","814,63",,15/05/2029
1026,SAPRA3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/03/2031,"IPCA + 4,492%","8,1146","7,826","7,9592","0,034","7,9251","7,9933","1110,689388","85,3271","1217,76",,15/08/2030
1027,SAPRB3,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2032,"IPCA + 5,8935%","7,9954","7,7685","7,8643","0,0198","7,8446","7,8842","1093,826533","90,7525","1318,27",10.0,15/08/2032
1028,SAVI13,SANTA VITÓRIA DO PALMAR ENERGIAS RENOVÁVEIS S.A.,15/09/2031,"IPCA + 5,9548%","8,0589","7,7296","7,8641","0,1104","7,7537","7,9747","622,167428","93,9813","870,17",,15/05/2029
1029,SBSPB6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2027,"IPCA + 4,65%","8,0007","7,6766","7,8028","0,0432","7,7596","7,8461","1317,572934","94,9188","442,57",,15/05/2027
1030,SBSPC4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2026,"IPCA + 3,2%","8,9908","8,6495","8,8002","0,1207","8,6795","8,9209","1354,583136","95,8123",204,,15/08/2026
1031,SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2030,"IPCA + 4,95%","7,2946","7,028","7,1709","0,0335","7,1374","7,2045","1290,981054","92,9524","876,54",,15/05/2029
1032,SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2029,"IPCA + 3,37%","7,4341","7,186","7,2982","0,1119","7,1864","7,4102","1279,880075","90,5001","670,89",,15/08/2028
1033,SBSPE3,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/01/2035,"IPCA + 7,5485%","7,1266","6,703","6,8353","0,122","6,7133","6,9573","1128,369136","104,5695","1700,89",35.0,15/05/2035
1034,SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2031,"IPCA + 5,3058%","7,2763","7,0257","7,1434","0,0843","7,0591","7,2278","1159,494421","92,5652","1119,62",,15/08/2030
1035,SBSPF3,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/01/2040,"IPCA + 7,3837%","6,9887","6,5251","6,712","0,0625","6,6495","6,7747","1137,548452","105,5203","2176,04",10.0,15/08/2040
1036,SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2036,"IPCA + 5,4478%",--,--,"6,9251","0,0718","6,8533","6,9971","1127,106275","89,8877","1909,31",,15/05/2035
1037,SERI11,SERRA DO SERIDO F2 HOLDING S.A. (*),15/04/2042,"IPCA + 6,783%","7,9364","7,5687","7,7407","0,0676","7,6732","7,8084","1041,731086","95,544","1266,89",,15/08/2032
1038,SMTO13,SAO MARTINHO S/A,15/06/2031,"IPCA + 4,69%",--,--,"7,628","0,1241","7,5038","7,7522","1176,248984","91,1867","832,02",,15/05/2029
1039,SMTO14,SAO MARTINHO S/A,15/01/2032,"IPCA + 5,9741%","7,7901","7,4693","7,6205","0,0499","7,5705","7,6705","1096,13011","92,2177","1317,82",,15/08/2032
1040,SMTO24,SAO MARTINHO S/A,15/01/2037,"IPCA + 6,1076%",--,--,"7,4437","0,0169","7,4268","7,4607","1080,740064","90,9011","1901,89",35.0,15/05/2035
1041,SNRA13,SONORA ESTANCIA S/A (*),15/11/2029,"IPCA + 7,2867%","8,9873","8,5963","8,8846","0,2035","8,6811","9,0882","1006,269419","97,2287","475,55",,15/05/2027
1042,SPRZ11,ESPERANZA TRANSMISSORA DE ENERGIA S.A (*),15/09/2030,"IPCA + 6,7968%","7,9327","7,3859","7,6175","0,1841","7,4333","7,8017","756,373691","98,2911","565,47",,15/08/2028
1043,SRNA11,SERENA ENERGIA S.A (*),15/03/2035,"IPCA + 8,2427%","8,055","7,6219","7,8218","0,0609","7,7609","7,8827","1043,533302","102,4717","1583,19",,15/05/2033
1044,SRTI11,SERTÃO I SOLAR ENERGIA SPE S.A.,15/12/2032,"IPCA + 7,0916%","7,9333","7,6266","7,8007","0,0883","7,7124","7,8891","816,109798","97,862","821,43",,15/05/2029
1045,STBP35,SANTOS BRASIL PARTICIPAÇÕES S/A (*),15/08/2034,"IPCA + 6,3936%","7,7117","7,4131","7,5567","0,0483","7,5084","7,6051","989,511062","93,4487","1561,64",,15/05/2033
1046,STBP45,SANTOS BRASIL PARTICIPAÇÕES S/A (*),15/08/2039,"IPCA + 6,5408%","7,4194","7,1709","7,3036","0,0319","7,2717","7,3356","994,720357","93,9278","2194,48",,15/08/2040
1047,STRZ11,VENTOS DE SANTA TEREZA 07 ENERGIAS RENOVAVEIS S.A. (*),15/03/2039,"IPCA + 6,9343%","7,8212","7,2758","7,5941","0,1054","7,4886","7,6996","1014,022944","96,4395","1474,41",,15/05/2033
1048,SUMI17,GIGA MAIS FIBRA TELECOMUNICACOES S.A. (*),15/07/2031,"IPCA + 7,749%","10,1292","9,8002","9,9791","0,1751","9,804","10,1544","976,773667","91,486","1087,83",,15/08/2030
1049,SUMI18,GIGA MAIS FIBRA TELECOMUNICACOES S.A. (*),15/10/2031,"IPCA + 8,5214%","10,2073","9,6986","10,0048","0,0614","9,9434","10,0663","1018,077067","94,2608","1091,22",,15/08/2030
1050,SUMI19,GIGA MAIS FIBRA TELECOMUNICACOES S.A. (*),15/04/2032,"IPCA + 9,4735%","10,2341","9,8926","10,0584","0,1408","9,9176","10,1993","1016,845945","97,591","1150,36",15.0,15/08/2030
1051,SUMI37,GIGA MAIS FIBRA TELECOMUNICACOES S.A. (*),15/07/2034,"IPCA + 8,0993%","10,4118","9,988","10,2043","0,1486","10,0557","10,353","955,695839","89,4565","1438,52",50.0,15/08/2032
1052,SUZB19,SUZANO S.A. (*),15/06/2030,"IPCA + 6,0188%","7,1299","6,8203","6,9956","0,0467","6,9489","7,0424","1076,718594","96,3142","1030,07",,15/08/2030
1053,SUZB29,SUZANO S.A. (*),15/06/2033,"IPCA + 6,2477%","7,0649","6,7514","6,9075","0,1174","6,7901","7,025","1076,968952","96,2805","1538,27",,15/05/2033
1054,SUZBA0,SUZANO S.A. (*),15/09/2038,"IPCA + 6,1889%","6,7254","6,4309","6,6064","0,1535","6,453","6,76","1061,741563","96,6877",2155,40.0,15/08/2040
1055,SUZBC1,SUZANO S.A. (*),15/05/2036,"IPCA + 6,11%","6,8475","6,5749","6,6876","0,109","6,5785","6,7967","1044,704498","96,0089","1882,55",,15/05/2035
1056,TAEB15,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),15/06/2027,"IPCA + 6,0661%","9,7624","9,3082","9,5267","0,0437","9,483","9,5705","844,446106","96,329","292,5",,15/08/2026
1057,TAEE17,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/09/2044,"IPCA + 4,5%",--,--,"6,8491","0,11","6,7392","6,9592","1459,775108","84,0252","1892,71",,15/05/2035
1058,TAEE18,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*),15/12/2039,"IPCA + 4,7742%",--,--,"6,9765","0,0516","6,9249","7,0282","1175,528347","88,9563","1380,27",,15/08/2032
1059,TAEE26,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2044,"IPCA + 5,5%","7,1644","6,8485","6,9852","0,0442","6,941","7,0295","1256,293587","88,6715","2123,87",,15/05/2035
1060,TAEEA2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2036,"IPCA + 4,7605%","7,0839","6,7563","6,8425","0,1076","6,7349","6,9502","1126,528469","86,1257","1888,14",,15/05/2035
1061,TAEEA4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2033,"IPCA + 5,8741%","7,1058","6,7834","6,938","0,1141","6,8239","7,0521","1028,475378","93,7601","1616,59",,15/05/2033
1062,TAEEA7,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*),15/01/2040,"IPCA + 7,169%","6,8499","6,6001","6,7195","0,0209","6,6986","6,7405","1120,999618","103,7206","2201,09",10.0,15/08/2040
1063,TAEEB2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2029,"IPCA + 5,6%","7,2207","6,8694","6,9909","0,0825","6,9084","7,0735","1130,674162","95,9249","799,94",35.0,15/05/2029
1064,TAEEB4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2035,"IPCA + 6,0653%","7,011","6,7558","6,8331","0,0968","6,7362","6,93","1038,556599","94,6764","1901,78",,15/05/2035
1065,TAEEB8,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*),15/07/2035,"IPCA + 7,0564%","6,8809","6,5705","6,7146","0,1146","6,6001","6,8293","1033,920185","102,2231","1735,24",,15/05/2035
1066,TAEEC2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2032,"IPCA + 5,75%","7,1518","6,8524","7,0065","0,1522","6,8543","7,1587","1116,109246","94,6311","1172,81",,15/08/2030
1067,TAEEC4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2038,"IPCA + 6,2709%","6,7625","6,5102","6,6069","0,1293","6,4776","6,7364","1067,751909","97,3349","2149,75",,15/08/2040
1068,TAEED2,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/04/2037,"IPCA + 5,85%","7,0116","6,7308","6,8446","0,0989","6,7457","6,9437","1097,411218","93,0077","1937,42",,15/05/2035
1069,TBEG11,TIBAGI ENERGIA SPE S/A,15/07/2035,"IPCA + 5,3231%","8,6258","8,4884","8,535","0,0461","8,4889","8,5812","968,56838","86,9392","1143,29",,15/08/2030
1070,TBLE26,ENGIE BRASIL ENERGIA S.A.(*) (**),15/07/2026,"IPCA + 6,2515%","9,159","8,8351","9,0066","0,1942","8,8124","9,2009","515,157787","97,949",204,,15/08/2026
1071,TCII11,AES TUCANO HOLDING II S.A (*),15/09/2041,"IPCA + 6,0594%",--,--,"7,765","0,0141","7,7509","7,7792","1162,264194","90,2348","1580,64",,15/05/2033
1072,TEPA12,BRASIL TECNOLOGIA E PARTICIPACAO S.A. (*),15/07/2031,"IPCA + 10,0924%","10,9769","10,5319","10,7366","0,2911","10,4455","11,0278","1052,642815","98,1888","787,8",45.0,15/05/2029
1073,TEPA13,BRASIL TECNOLOGIA E PARTICIPACAO S.A. (*),15/03/2032,"IPCA + 11,5593%","11,137","10,7245","10,9005","0,1705","10,73","11,0711","1037,583251","102,3273","981,03",45.0,15/08/2030
1074,TIET18,AES TIETE ENERGIA S/A,15/05/2030,"IPCA + 6,0215%","8,2328","7,7249","7,9676","0,044","7,9236","8,0117","865,807374","95,6453","611,66",,15/08/2028
1075,TIET29,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%","7,9456","7,5193","7,7403","0,1186","7,6216","7,859","1325,44652","93,5807","584,02",,15/08/2028
1076,TIET39,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%","8,224","7,7399","7,9474","0,0516","7,8958","7,9992","1351,215814","93,2283","577,89",,15/08/2028
1077,TIMS12,TIM S.A.,15/06/2028,"IPCA + 4,0432%","8,3451","7,9246","8,1579","0,142","8,0158","8,3","1211,83295","93,8541","408,78",,15/05/2027
1078,TNHL11,TUCANO HOLDING III S.A (*),15/09/2041,"IPCA + 6,5865%","7,793","7,4387","7,7213","0,0493","7,672","7,7706","1162,080827","93,7104","1518,07",,15/05/2033
1079,TOME12,VENTOS DE SÃO TOMÉ HOLDING S/A,15/12/2027,"IPCA + 8,8593%","9,9154","9,6973","9,7786","0,0469","9,7318","9,8256","868,630122","99,0106","297,44",,15/08/2026
1080,TPEN11,TPE - TRANSMISSORA PARAÍSO DE ENERGIA S.A. (*) (**),15/09/2028,"IPCA + 6,5333%","7,5567","7,2543","7,37","0,0763","7,2937","7,4464","1049,498007","98,2206","577,55",35.0,15/08/2028
1081,TPNO12,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA,15/06/2029,"IPCA + 7,5826%","8,3944","8,1203","8,2684","0,1604","8,108","8,4289","802,403826","98,8734","448,21",,15/05/2027
1082,TPNO13,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA (*),15/12/2038,"IPCA + 4,9335%","8,4421","8,0207","8,1789","0,0665","8,1123","8,2455","1006,058995","80,3916","1740,33",,15/05/2035
1083,TRCC11,TCC - TRANSMISSORA CAMINHO DO CAFÉ S.A.,15/09/2028,"IPCA + 6,5333%","7,5586","7,2218","7,4641","0,131","7,3331","7,5953","1047,393334","98,0236","577,37",,15/08/2028
1084,TRGO11,ARGO TRANSMISSAO DE ENERGIA S.A.,15/12/2031,"IPCA + 7,0176%","8,0101","7,6526","7,9017","0,1809","7,7208","8,0826","1122,228716","97,5929","742,86",,15/05/2029
1085,TRPLA4,ISA ENERGIA BRASIL S.A. (*),15/10/2033,"IPCA + 6,2607%","7,2247","6,7385","6,8948","0,1712","6,7236","7,0661","1083,38888","96,5203","1495,54",5.0,15/05/2033
1086,TRPLA7,ISA ENERGIA BRASIL S.A. (*),15/10/2036,"IPCA + 6,7119%","6,8092","6,4551","6,6424","0,067","6,5754","6,7095","1115,144582","100,67","2582,87",,15/08/2040
1087,TRPLB4,ISA ENERGIA BRASIL S.A. (*),15/10/2038,"IPCA + 6,4364%","7,0432","6,7329","6,8507","0,0512","6,7995","6,902","1087,596495","96,8259","2083,27",40.0,15/05/2035
1088,TRPLB7,ISA ENERGIA BRASIL S.A. (*),15/10/2039,"IPCA + 6,6052%","6,8926","6,5035","6,6452","0,1265","6,5187","6,7718","1071,395921","99,6739","2192,76",10.0,15/08/2040
1089,TRRG12,TRSP - TERMINAL DE REGASEIFICACAO DE GNL DE SAO PAULO S.A. (*),15/01/2033,"IPCA + 7,4367%","7,3334","7,0214","7,1895","0,1387","7,0508","7,3284","1085,688776","101,0664","1161,69",,15/08/2030
1090,TSSG21,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),15/12/2033,"IPCA + 5,9851%","7,2506","6,9148","7,0585","0,1313","6,9273","7,1899","1042,641428","94,2916","1463,17",,15/08/2032
1091,TVVH11,TVV TERMINAL DE VILA VELHA S.A. (*),15/11/2033,"IPCA + 6,8596%","8,1118","7,6824","7,9493","0,0604","7,8888","8,0098","899,483388","96,618","846,8",,15/05/2029
1092,UHSM12,UHE SAO SIMAO ENERGIA S/A,15/10/2036,"IPCA + 5,8198%","7,2131","6,9047","7,0748","0,2642","6,8106","7,3391","1159,744087","91,8642","1797,54",,15/05/2035
1093,UNEG11,UTE GNA I GERACAO DE ENERGIA S.A. (*),15/07/2039,"IPCA + 5,92%","8,4911","8,0612","8,2652","0,1706","8,0945","8,4359","1131,167672","85,4346","1769,12",15.0,15/05/2035
1094,UNTE11,UNIFIQUE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,3418%",--,--,"8,5844","0,4146","8,1697","8,9991","622,160459","95,8225","352,23",,15/05/2027
1095,USAS11,USINA SANTA ADÉLIA S.A.,15/02/2028,"IPCA + 6,8884%","9,0257","8,625","8,7367","0,0618","8,6749","8,7987","935,100525","97,6648","345,88",,15/05/2027
1096,UTPS11,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 6,25%","8,6787","8,3021","8,4697","0,0722","8,3975","8,542","827,01827","97,035","364,64",,15/05/2027
1097,UTPS12,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 4,5%","8,6571","8,3098","8,4727","0,082","8,3908","8,5548","790,344659","94,6342","368,55",,15/05/2027
1098,UTPS21,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 7,5%","8,0256","7,6719","7,8412","0,0675","7,7737","7,9088","1384,463387","98,2253","1420,16",,15/08/2032
1099,UTPS22,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 5,75%","7,9607","7,6437","7,8052","0,0393","7,7658","7,8446","1231,747341","89,1754","1477,81",5.0,15/05/2033
1100,VALE38,VALE S/A,15/01/2026,"IPCA + 6,71%","9,0394","8,681","8,7067","0,3619","8,3449","9,0687","662,254353","99,4059",81,,
1101,VALE48,VALE S/A,15/01/2029,"IPCA + 6,78%","7,8611","7,4836","7,6358","0,064","7,5718","7,6999","1315,245481","98,6902",415,,15/05/2027
1102,VALEA0,VALE S/A (*),15/10/2034,"IPCA + 6,3837%","6,9202","6,6084","6,7391","0,0593","6,6798","6,7985","1048,002601","97,7514","1714,52",,15/05/2035
1103,VALEB0,VALE S/A (*),15/10/2036,"IPCA + 6,4368%","6,9839","6,6325","6,8018","0,0471","6,7547","6,849","1043,930932","97,3506","1970,14",,15/05/2035
1104,VALEB1,VALE S/A (*),15/05/2032,"IPCA + 6,8881%","6,89","6,6179","6,7523","0,1211","6,6312","6,8735","1031,779185","100,6806","1345,15",,15/08/2032
1105,VALEC0,VALE S/A (*),15/10/2039,"IPCA + 6,4203%","6,837","6,4694","6,6336","0,0616","6,572","6,6953","1052,682218","98,1732","2313,9",,15/08/2040
1106,VALEC1,VALE S/A (*),15/05/2035,"IPCA + 6,7624%","6,9687","6,5969","6,7528","0,087","6,6658","6,84","1025,114743","100,0639","1790,12",50.0,15/05/2035
1107,VALED1,VALE S/A (*),15/05/2037,"IPCA + 6,7946%","7,0029","6,618","6,757","0,0495","6,7075","6,8066","1027,470084","100,2852","2038,52",50.0,15/05/2035
1108,VAMO33,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"IPCA + 6,3605%","13,3167","11,1646","12,8031","0,5838","12,2193","13,3869","1022,829797","79,069","990,04",,15/08/2030
1109,VAMO34,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"IPCA + 7,6897%","12,8716","11,7714","12,6546","0,8467","11,8079","13,5014","1048,077407","83,267","1007,1",,15/08/2030
1110,VBRR11,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A. (*),15/12/2030,"IPCA + 8,5914%","10,5227","10,0588","10,2974","0,0898","10,2076","10,3873","1144,379202","95,2237","787,46",5.0,15/05/2029
1111,VDBF12,VDB F2 GERACAO DE ENERGIA S.A.,15/04/2033,"IPCA + 3,8708%","7,8097","7,3844","7,6425","0,1184","7,5241","7,761","1083,33815","86,6244","992,01",,15/08/2030
1112,VERO12,VERO S.A. (*),17/03/2030,"IPCA + 9,34%","9,4944","9,1311","9,3381","0,0652","9,2729","9,4034","1113,245539","100,0045","657,84",5.0,15/08/2028
1113,VERO13,VERO S.A. (*),15/03/2031,"IPCA + 8,4041%","9,5214","9,1228","9,3086","0,0533","9,2553","9,3621","1038,226429","96,909","950,24",,15/08/2030
1114,VERO24,VERO S.A. (*),15/10/2031,"IPCA + 8,3524%","9,404","9,1454","9,2708","0,0398","9,231","9,3107","1049,854645","96,3697","1100,47",,15/08/2030
1115,VERO44,VERO S.A. (*),15/10/2034,"IPCA + 8,7014%","9,6679","9,205","9,4562","0,0583","9,3979","9,5146","1048,799807","96,1198","1433,99",,15/08/2032
1116,VLIM13,VLI MULTIMODAL S/A (*),15/12/2028,"IPCA + 5,75%","7,5919","7,3172","7,3558","0,0619","7,294","7,4178","1170,239316","95,6714","738,91",35.0,15/08/2028
1117,VLIM14,VLI MULTIMODAL S/A (*),15/09/2030,"IPCA + 6,4512%","7,5499","7,096","7,2826","0,0964","7,1863","7,3791","1065,846348","97,2849","890,29",,15/05/2029
1118,VLIM15,VLI MULTIMODAL S/A (*),15/04/2031,"IPCA + 6,1062%","7,3889","7,0562","7,1681","0,1479","7,0202","7,3161","1044,855683","95,4806","1166,96",35.0,15/08/2030
1119,VLIM16,VLI MULTIMODAL S/A (*),15/11/2034,"IPCA + 6,867%","7,3525","6,8979","7,14","0,0573","7,0826","7,1974","1046,202625","98,4301","1560,5",,15/05/2033
